,userId,movieId,rating
7080,48,2797,4.0
13494,88,50,5.0
41390,280,54503,4.5
73504,474,1367,2.0
56697,377,1503,4.0
12471,78,68358,4.0
58784,382,73015,3.5
42360,288,1377,3.0
40188,274,8947,2.0
67107,434,380,2.5
34730,232,71530,4.0
51541,332,6539,4.5
11099,68,6365,4.0
74514,474,5945,3.5
57502,380,6503,3.0
36599,249,3408,4.0
1029,8,21,4.0
64546,414,47423,4.0
94278,599,7704,2.0
8107,57,537,3.0
85574,555,2110,2.0
44554,298,293,3.5
60366,390,5618,4.5
50067,322,6874,4.0
6949,47,2291,2.5
87967,567,90647,1.5
53100,351,4993,4.0
31419,217,3029,3.0
74399,474,5135,4.0
3775,22,69122,0.5
81901,517,96471,3.0
57490,380,6287,3.0
50775,328,2080,3.5
18016,113,1094,5.0
100442,610,77893,4.0
92651,599,47,4.0
56512,375,1779,3.5
73040,472,3087,3.0
21930,143,7444,5.0
48151,312,2641,3.0
81056,513,266,3.5
9114,62,135133,3.5
28090,195,25,4.0
45347,298,95510,2.0
43291,290,1219,5.0
52291,339,84152,4.0
61744,409,1197,5.0
12681,80,89470,4.0
3828,23,1243,3.5
54750,362,111,5.0
72637,469,1375,4.0
70307,448,118985,3.5
11470,68,68954,3.0
77935,483,104906,3.0
95619,600,3979,3.5
6898,46,300,3.0
13312,84,1225,4.0
44838,298,4995,3.0
81097,514,339,3.5
29563,202,1396,3.0
60703,391,3347,4.0
35337,239,524,3.5
68221,439,527,4.5
47337,307,5452,1.0
92296,597,1204,5.0
12641,80,54286,5.0
34039,232,3510,3.5
79337,492,653,4.0
84166,537,1721,3.0
53077,351,2338,2.0
22982,156,3096,5.0
91124,590,7840,4.0
69579,448,7173,2.5
76239,480,50,3.5
3686,22,3751,4.0
65405,419,27704,5.0
14070,90,17,5.0
66714,429,468,3.0
18087,113,3359,4.0
9578,64,1358,4.0
82174,521,32,3.0
11338,68,52767,4.0
37675,254,48738,4.0
95073,599,169958,1.0
6010,42,1197,5.0
48039,312,541,5.0
98911,608,1517,3.0
924,7,2717,3.5
76049,479,82,5.0
73353,474,1022,4.0
36987,249,64983,3.5
74565,474,6245,3.5
77064,481,1183,4.0
87929,567,70286,3.0
79350,492,724,3.0
35039,234,2355,5.0
12231,75,1721,2.5
1849,18,1095,4.0
60126,387,8838,3.5
65607,421,1206,4.5
33194,226,1517,4.0
78124,484,4989,4.0
68232,439,4993,5.0
88043,567,111360,1.0
46838,307,585,0.5
35259,238,455,1.0
7040,47,112556,2.0
40678,275,1228,5.0
64473,414,40959,3.5
16219,105,50,5.0
56706,377,2123,3.5
92057,596,91542,3.5
53744,354,4776,4.0
79173,490,8368,3.0
94709,599,68650,2.0
42792,288,3525,1.0
87308,562,84374,3.5
73992,474,3152,4.0
57929,380,95497,4.0
49972,321,780,4.0
10543,68,1129,3.0
47005,307,1895,2.0
92463,597,2248,5.0
941,7,4310,0.5
11309,68,48696,4.0
28741,199,2108,3.0
22460,153,1732,3.5
66806,432,153,3.5
91094,590,6870,4.0
42266,288,1079,5.0
34349,232,27808,3.0
22634,154,130634,0.5
94745,599,74696,3.0
38109,260,7361,3.5
97182,605,1032,1.0
86330,560,6773,4.0
27166,184,104303,2.0
61679,408,89492,5.0
4882,31,10,4.0
66912,432,4022,3.5
31160,217,1597,3.0
84200,537,97304,4.5
30816,216,2750,3.0
71281,456,719,3.0
43052,288,8781,3.5
61111,398,48516,4.0
27995,191,337,5.0
96795,603,2973,4.0
12078,74,3160,4.0
96275,603,838,4.0
3058,20,2137,4.5
35757,241,56367,3.5
3958,24,5445,3.0
22160,147,543,2.5
11600,68,116797,3.5
26226,182,903,4.5
52245,339,61323,3.5
84239,538,56152,4.5
52048,339,1219,4.0
96924,603,3580,4.0
67717,438,1616,3.5
73692,474,2103,1.5
43603,292,2291,2.5
20029,132,1464,4.0
75184,474,53123,3.5
78942,489,6537,2.5
84537,543,588,5.0
48597,314,47,1.0
55262,367,1485,3.0
78132,484,5620,2.0
61593,408,1291,5.0
36278,247,54997,3.0
97452,606,531,3.0
76634,480,3969,4.0
46535,305,109374,5.0
46979,307,1517,3.5
4369,28,2763,2.0
17671,111,81591,3.5
80159,503,92509,1.5
1187,10,56367,3.5
3117,20,3967,4.5
27134,184,6283,4.0
79510,495,223,4.0
57627,380,27822,4.0
70886,453,588,5.0
59458,387,1284,3.5
30489,212,152077,3.0
48870,317,4776,4.0
1447,15,527,5.0
76143,479,2990,3.0
31181,217,1686,3.0
86394,560,37495,3.5
93976,599,5015,2.5
99424,608,7373,5.0
97323,605,52435,3.0
33365,226,4367,2.5
46672,306,88785,3.0
49086,318,1253,2.5
68344,443,608,5.0
54551,359,150,3.5
51240,331,5418,4.0
8991,62,68554,4.0
5064,33,318,4.0
100578,610,97304,4.0
48179,312,3527,3.0
2997,20,709,3.0
29121,200,4878,5.0
42742,288,3198,5.0
4364,28,2686,3.0
99633,610,1265,4.5
94925,599,103042,2.5
54617,359,52967,3.0
48325,313,1220,1.0
87140,562,1653,4.5
81109,514,595,4.0
2343,19,366,2.0
25968,180,2761,4.0
35595,240,110,5.0
93292,599,2054,3.0
71821,462,6380,5.0
88980,574,161,4.0
16222,105,213,4.5
24284,168,2997,4.5
98833,608,919,2.5
51551,332,7361,3.5
100070,610,8957,3.0
36470,249,1320,3.0
93672,599,3478,2.5
20536,135,2762,3.0
18931,122,3462,5.0
31435,217,3175,4.0
79851,498,110,5.0
85905,557,260,3.0
15984,104,838,4.0
91000,590,4262,4.5
28889,199,7445,3.5
64046,414,5952,5.0
36085,246,8865,4.0
88985,574,296,3.0
30038,209,122886,3.5
10629,68,1620,3.0
49814,318,134796,5.0
16448,105,5989,4.5
14922,95,1617,4.0
30542,213,2797,4.0
72057,464,480,4.0
37599,254,2396,4.0
50074,322,46578,4.5
81814,517,36517,2.5
29253,200,56949,4.0
59994,387,6707,3.0
79457,493,2640,4.0
99017,608,2142,2.0
41238,279,164179,4.0
100573,610,96815,3.5
45274,298,81932,3.0
59689,387,2990,3.0
21125,140,349,4.0
29512,202,1221,4.0
89363,580,590,4.0
14356,91,1584,3.0
58794,382,81847,4.5
86018,559,218,5.0
85976,558,5293,3.0
3843,23,1859,3.5
26106,182,41,4.5
5656,40,616,3.0
78687,489,1784,4.5
21304,140,2344,3.0
86973,561,60040,3.0
44671,298,2195,3.0
85321,555,218,4.0
26501,182,2598,3.0
13518,88,4993,5.0
77482,483,2424,3.5
80760,509,87485,2.0
87073,561,130520,1.0
88347,570,2115,4.0
78462,488,7263,3.5
1561,15,134853,4.5
53247,352,1894,3.0
96498,603,1625,1.0
56060,370,4973,4.5
59841,387,4403,3.0
44688,298,2572,2.5
18643,119,66097,3.0
20512,135,2395,3.0
72877,469,3481,4.0
70797,452,3301,5.0
9661,64,2395,5.0
98359,606,32649,4.0
15941,103,168250,3.0
44872,298,5620,0.5
69102,448,2805,2.0
69361,448,4545,3.0
17449,111,6003,4.0
18151,115,32,5.0
34375,232,31700,3.0
32254,220,66934,3.0
51656,334,10,3.5
41428,280,88405,3.5
68603,447,318,5.0
58758,382,58025,3.5
78523,489,357,4.5
25258,177,3565,3.5
95277,600,1175,3.0
69514,448,6333,4.0
78827,489,3751,3.5
47278,307,4673,2.0
84580,543,6482,5.0
87267,562,27667,3.0
11292,68,46948,3.5
78749,489,2529,4.0
75870,477,7439,3.0
15889,103,80586,3.5
91462,593,4034,3.5
59637,387,2632,4.0
11881,73,52245,4.0
99776,610,3925,5.0
7391,50,152081,2.5
94450,599,31114,2.5
49033,318,648,3.0
17971,113,39,3.0
71385,458,356,5.0
96160,603,246,4.0
81390,514,54881,4.5
78381,488,608,4.5
87480,563,88810,4.0
88661,572,2919,4.0
58128,381,432,3.0
11838,73,5299,3.0
90903,590,3062,4.5
28271,195,4995,4.0
63204,414,2702,2.0
21779,141,4963,4.0
97015,603,4711,4.0
13203,84,597,3.0
6206,42,3208,2.0
44556,298,318,3.5
92796,599,420,2.0
45898,304,1717,3.0
10824,68,2916,2.0
60295,389,25,4.0
51065,330,1299,4.0
69973,448,89305,4.0
68329,442,2908,2.0
55912,369,1584,3.0
75253,475,5349,5.0
54284,357,1947,5.0
53679,354,2028,3.5
37067,249,79224,3.5
35070,234,3114,5.0
531,5,266,1.0
44949,298,7147,2.0
50506,326,3578,5.0
27594,187,1210,4.0
71832,462,6796,3.5
57264,380,3070,2.0
87052,561,108190,1.0
97419,606,303,2.5
79178,490,44191,3.5
72741,469,2311,4.0
34919,234,158,5.0
17312,111,1721,4.0
53175,351,87222,3.5
8242,57,1303,3.0
83328,527,4896,5.0
40884,275,4017,3.0
90883,590,2916,3.0
47930,310,236,0.5
81670,517,1997,1.0
30298,212,1347,1.5
16659,105,63062,4.0
75781,477,4850,3.0
17000,107,410,3.0
94060,599,5597,2.5
69328,448,4280,3.0
21722,141,1270,2.5
77535,483,3000,5.0
87546,564,2572,3.0
63015,414,2105,3.0
17474,111,7160,2.5
36230,247,2762,4.5
59930,387,5531,3.0
97737,606,2239,4.0
13864,89,93006,4.5
72381,466,79132,4.0
34024,232,2797,3.5
42000,287,1373,0.5
85241,554,1225,5.0
52003,338,190207,1.5
93608,599,3247,3.0
79326,492,260,4.0
73057,473,293,4.0
97829,606,2915,3.5
72656,469,1587,4.0
96867,603,3298,4.0
93306,599,2087,3.5
41859,286,47,5.0
29461,202,913,4.0
29877,204,48394,3.5
95369,600,1799,4.5
65497,420,2700,3.5
61944,410,2858,3.0
40649,275,1084,5.0
10293,66,7028,2.5
38454,264,329,4.5
97314,605,46530,3.0
83079,525,116823,3.0
82595,524,1246,3.0
28392,198,1089,5.0
1748,17,5952,5.0
67567,437,1246,3.0
37322,249,114180,4.0
95067,599,168252,3.5
22475,153,2572,1.0
47452,307,7147,3.5
1988,18,5481,3.0
47665,307,55282,3.0
52830,346,5951,3.0
29459,202,908,5.0
99459,608,8967,3.0
11847,73,7438,4.0
8474,57,3479,4.0
42709,288,3039,3.0
81874,517,79091,2.0
38999,268,2490,2.0
93037,599,1220,3.5
93395,599,2387,1.5
13565,89,910,1.5
39330,274,551,3.0
9774,64,4223,3.5
67848,438,3754,2.0
86908,561,8623,3.0
7554,51,2100,4.0
57283,380,3301,3.0
58874,383,2436,5.0
75393,476,361,3.0
8882,62,6365,5.0
82106,520,4333,3.5
37634,254,6870,4.0
20889,139,19,1.0
52489,342,2683,3.0
18688,119,103984,5.0
48887,317,6874,5.0
4555,28,8949,2.5
53509,353,112,5.0
1556,15,122886,5.0
5279,35,150,5.0
20315,134,253,4.0
9788,64,4380,5.0
74945,474,8771,3.0
76815,480,6796,4.0
64081,414,6162,3.5
47403,307,6425,1.0
40317,274,44761,4.5
92480,597,2359,4.0
15413,100,3098,4.0
46317,305,55118,3.5
54837,362,68157,4.0
99009,608,2117,4.5
98175,606,6789,4.0
52696,345,4195,3.0
17301,111,1544,2.0
6867,45,50872,5.0
129,1,2093,3.0
96880,603,3386,3.0
57278,380,3267,4.0
19246,125,1034,4.5
92322,597,1263,5.0
17485,111,7438,3.0
79129,490,367,2.0
53707,354,2763,4.0
33236,226,2125,3.5
22241,149,924,2.0
59383,387,1094,4.0
26202,182,653,2.5
71283,456,733,5.0
29779,202,3985,4.0
98943,608,1690,4.0
47994,311,715,3.0
12668,80,80489,4.5
66487,428,2174,4.0
36272,247,48774,3.0
11758,71,1210,3.0
80578,509,8361,2.5
51337,331,94864,5.0
9107,62,122918,4.0
35717,241,1206,4.0
36415,249,500,3.5
65724,423,110,4.0
99245,608,4262,4.0
73890,474,2786,2.0
82937,525,44195,4.0
4922,31,1356,4.0
72481,469,322,3.0
15319,100,296,3.5
65280,418,96821,4.5
23500,160,2409,3.0
50193,324,3943,4.0
31981,219,46322,3.0
82319,522,8784,2.0
72196,465,1090,4.0
52875,346,32179,4.0
23072,156,7107,3.5
48945,317,81591,4.0
30989,217,546,3.0
43661,292,3450,3.0
20057,132,2144,3.0
82020,520,1234,5.0
40015,274,5874,2.0
25094,177,1513,4.5
66101,425,4011,4.0
53120,351,8533,4.0
48367,313,1587,5.0
35929,244,2826,3.0
79174,490,8638,4.0
46896,307,1088,3.0
70501,448,160573,3.0
65817,424,3535,3.5
75941,477,48394,4.0
78375,488,475,3.0
49124,318,1917,3.5
26865,182,5065,2.5
55711,368,2605,3.0
25043,177,1197,5.0
10559,68,1220,3.0
10509,68,910,2.5
57182,380,2375,3.0
92041,596,80463,3.0
85403,555,955,5.0
100095,610,27491,3.0
59511,387,1690,3.0
62920,414,1831,1.0
25870,178,7153,4.5
38813,266,2599,5.0
25294,177,4027,3.0
36915,249,54001,4.0
70629,451,708,5.0
83967,534,91485,4.0
44047,294,551,4.0
30225,211,5418,4.0
11379,68,56152,3.0
18876,122,1219,4.0
15835,103,53125,4.5
252,2,91658,2.5
76402,480,1291,5.0
63369,414,3261,4.0
65634,422,762,2.0
48649,314,410,3.0
47326,307,5299,2.0
100730,610,118702,3.0
17849,111,162602,4.5
24907,177,39,4.0
676,6,266,3.0
67444,436,542,3.0
25604,177,56949,3.5
3271,21,1544,4.5
32617,222,673,2.5
89405,580,1208,3.5
17331,111,2355,4.0
35905,244,1370,4.0
86156,560,778,4.5
70657,452,380,5.0
7166,50,1380,2.5
86124,560,1,3.0
53530,353,223,5.0
73025,471,168252,4.5
99840,610,4641,3.5
51630,333,337,3.0
67442,436,536,3.0
64129,414,6341,3.0
50418,325,4085,3.0
17885,111,174045,4.0
26918,182,5617,2.5
76180,479,4092,2.0
47488,307,8366,4.0
64395,414,31685,3.5
12714,81,288,3.0
6034,42,1453,2.0
31308,217,2393,3.0
11535,68,85780,2.5
69709,448,47640,2.5
12835,82,2683,4.0
86766,561,2599,3.5
24772,173,597,3.0
58660,382,4444,3.5
49509,318,60408,4.0
19035,122,67087,4.5
33650,228,541,4.0
27346,186,924,5.0
38022,260,1537,4.0
73022,471,92259,4.5
90675,590,1214,4.5
54731,361,44022,4.0
14206,91,466,3.0
27221,184,168090,4.0
21249,140,1465,4.0
54853,363,95,3.0
100444,610,78039,4.0
60060,387,7394,2.5
23807,165,908,4.0
34998,234,1573,4.0
1202,10,69844,3.0
50343,325,2352,3.0
6484,45,32,4.5
61903,410,1252,4.0
7346,50,109487,2.5
76461,480,1967,3.5
3012,20,1022,4.5
41536,282,2019,3.5
2941,19,3671,3.0
40527,274,72998,3.0
15027,95,6863,4.0
25812,178,290,3.5
48663,314,539,4.0
57632,380,30825,3.0
46515,305,105197,5.0
66630,428,6333,2.0
68538,446,342,3.0
63545,414,3917,2.0
61795,409,2724,2.0
19364,125,58301,5.0
93633,599,3327,3.5
46774,307,212,1.5
3688,22,3949,0.5
91873,596,3301,3.0
52595,344,1265,5.0
19245,125,858,4.5
26677,182,3783,4.5
20137,132,4732,2.0
22998,156,3224,5.0
47743,308,858,1.5
65469,420,1131,4.0
80370,508,3148,1.0
21977,144,47,4.5
23180,159,7143,4.0
63441,414,3527,4.0
93701,599,3671,3.5
78144,484,6796,5.0
66691,429,274,4.0
34009,232,2470,3.0
32282,221,520,2.5
12879,82,4816,4.0
76482,480,2140,3.5
11035,68,4995,3.5
89054,576,3082,4.5
66481,428,2028,3.5
35458,239,3623,4.0
92818,599,466,3.5
96244,603,592,2.0
51210,331,3535,5.0
1628,16,2490,3.0
43149,288,55768,3.0
41291,280,2005,4.0
72342,466,33794,3.5
97874,606,3267,3.5
65277,418,89745,0.5
35649,240,368,5.0
79589,495,4370,1.5
94171,599,6720,2.0
8744,60,2067,3.0
11929,73,74458,4.5
65997,425,1391,4.0
80958,511,3307,4.5
85335,555,356,5.0
91410,593,539,4.0
6143,42,2541,5.0
14298,91,1220,5.0
20323,134,364,3.0
29100,200,4025,5.0
1299,11,1408,5.0
61428,405,390,4.0
92732,599,267,1.0
99742,610,3671,5.0
28013,192,150,5.0
27990,191,312,1.0
49007,318,288,5.0
70055,448,95510,3.5
32327,221,1136,4.0
56437,373,455,2.0
74419,474,5297,3.0
71188,454,7361,3.5
64309,414,8370,4.0
95007,599,128360,3.0
62399,414,233,4.0
87646,564,102481,4.0
98507,607,434,4.0
61331,403,2329,4.5
57963,380,103228,4.0
87293,562,66203,3.5
43282,290,1186,4.0
35518,239,8360,4.0
77247,483,170,4.0
77464,483,2268,3.0
9367,63,51255,5.0
48943,317,80906,5.0
87358,563,2918,3.5
2985,20,262,4.5
1989,18,5574,3.5
38001,260,1094,2.5
27567,187,597,1.5
48426,313,2193,3.0
4323,28,1682,1.5
82049,520,2012,4.0
55383,367,4321,4.0
41586,282,3362,4.5
94197,599,6873,2.5
82573,524,1047,4.0
6190,42,2997,4.0
3793,23,454,2.5
50250,325,924,5.0
21595,140,6617,4.0
25769,177,99007,4.0
55201,366,48516,4.5
79483,494,480,3.0
91796,596,1302,3.5
66486,428,2167,2.0
66201,426,480,4.0
47965,310,2944,5.0
22957,156,2858,4.5
83969,534,91542,4.0
55489,368,780,2.0
79472,493,3996,5.0
87661,564,111659,1.0
35851,243,592,3.0
64421,414,34150,2.5
68650,447,592,3.0
97630,606,1485,2.5
71643,462,1276,5.0
98249,606,7438,4.5
59571,387,2134,2.5
90970,590,3827,3.0
24954,177,546,1.0
82015,520,1197,5.0
26198,182,600,4.0
36473,249,1367,3.5
78842,489,3994,1.0
37022,249,71106,4.0
71677,462,1963,3.5
25636,177,64620,3.5
85843,555,3793,3.0
67933,438,4874,2.5
74712,474,7012,3.0
17652,111,76251,3.5
77770,483,48385,4.0
14878,95,34,4.0
75586,477,1665,4.0
11316,68,49651,3.0
84351,541,281,3.0
82945,525,46972,3.5
66998,432,48696,3.0
94040,599,5471,1.5
41213,279,110501,3.0
87486,563,92259,3.5
41334,280,4816,4.0
21157,140,595,5.0
26523,182,2720,0.5
60236,387,52241,3.5
52118,339,4262,4.5
87349,563,2059,4.5
91481,593,7153,4.5
93450,599,2567,2.5
81505,516,260,5.0
15689,103,2054,3.5
48188,312,3742,5.0
9043,62,96861,3.5
43599,292,2167,3.0
89852,583,296,4.0
3545,21,102125,3.5
34801,233,2706,3.5
2455,19,965,2.0
79327,492,376,3.0
16087,104,4476,4.0
4812,29,3591,3.0
62856,414,1593,2.0
45729,304,2,4.0
68158,438,31420,3.5
48041,312,589,4.0
82236,522,1136,4.5
36351,248,106002,3.5
5209,34,2424,1.0
92175,597,101,5.0
61085,398,1278,4.0
16681,105,69134,5.0
29581,202,1663,4.0
81736,517,3599,1.0
42547,288,2329,4.5
68397,444,350,3.0
68290,441,2716,5.0
94473,599,33162,3.0
68327,442,2145,2.0
99907,610,5445,4.0
394,4,1304,3.0
60340,390,2025,4.0
7678,51,4034,5.0
74899,474,8446,2.5
49958,321,457,3.0
52292,339,84954,4.5
78220,484,88129,2.0
40080,274,6754,2.5
11551,68,88810,4.5
74574,474,6289,3.5
70430,448,143257,2.5
11374,68,55282,4.0
14609,91,5438,3.0
61748,409,1225,5.0
81185,514,1784,4.0
26710,182,3950,4.5
90099,586,2490,5.0
59872,387,4799,2.5
51689,334,1250,3.5
68891,448,1515,2.0
19212,124,2858,5.0
63109,414,2393,3.0
98606,607,2628,3.0
87345,563,1566,3.5
87429,563,58347,2.0
42749,288,3253,3.0
60833,393,1682,4.0
96790,603,2966,4.0
17753,111,110773,0.5
92980,599,1034,2.5
41402,280,63082,4.5
72073,464,1196,5.0
48876,317,5299,3.0
87392,563,8643,3.0
23754,163,1726,2.0
6048,42,1552,3.0
83114,526,296,4.0
434,4,2324,1.0
95387,600,2013,3.5
50747,328,1288,3.0
69340,448,4361,3.0
64530,414,46347,3.5
36293,247,79132,4.0
59356,387,951,3.5
72158,464,62956,2.0
34223,232,6619,1.5
77821,483,65642,5.0
82838,525,5481,2.5
47645,307,53956,2.5
44970,298,7458,0.5
2240,18,122924,4.0
98702,608,173,3.0
63456,414,3599,4.0
78703,489,2001,3.5
42660,288,2796,2.0
83377,528,7438,3.5
95858,600,56775,0.5
65147,417,1198,2.5
37430,250,1408,4.5
51728,334,4741,3.5
37714,255,3396,3.0
30863,216,3868,2.0
89451,580,1729,4.5
64284,414,7375,2.0
31459,217,3388,2.0
39144,272,589,3.5
57876,380,82744,5.0
72345,466,41566,4.0
931,7,3623,1.0
28739,199,2028,4.0
88253,570,353,3.0
54511,358,2338,1.0
40520,274,71379,2.0
34974,234,1200,4.0
75273,475,8644,4.5
98059,606,5139,3.5
37232,249,99114,4.5
35550,239,46976,4.5
10112,66,1639,4.5
24458,169,3536,5.0
20547,135,2985,4.0
34032,232,3175,2.5
69417,448,5009,2.5
27056,182,8973,4.5
74080,474,3475,4.0
5487,39,1198,4.0
16943,106,5349,3.5
75753,477,4014,4.0
75259,475,5952,5.0
33075,226,216,5.0
10178,66,2966,4.0
12301,76,1220,1.5
94223,599,7019,2.0
97413,606,265,4.0
50437,325,4714,2.0
8935,62,45722,4.5
20557,135,3175,4.0
62840,414,1513,3.0
62762,414,1265,4.0
84625,545,44,2.5
11810,73,260,2.0
82278,522,2542,4.5
85496,555,1503,4.0
18574,119,4369,5.0
89904,584,1,5.0
90571,590,480,4.0
33139,226,919,3.0
50758,328,1544,1.0
84042,534,110501,3.5
8632,59,527,5.0
26693,182,3869,2.5
5675,41,920,3.0
74439,474,5404,4.0
5096,33,838,5.0
93125,599,1431,0.5
29977,207,2991,4.0
47358,307,5679,2.0
53061,351,356,4.5
26836,182,4886,4.5
87728,566,110,5.0
43387,290,2618,3.0
44332,294,3168,4.0
97036,603,4810,2.0
36659,249,4531,3.0
49079,318,1212,3.5
91703,594,7320,4.5
63144,414,2458,3.0
95850,600,53024,3.0
92240,597,858,5.0
79205,490,72998,3.0
66681,429,227,3.0
75180,474,52952,4.0
71497,460,48738,4.5
55439,368,349,4.0
94747,599,74916,2.5
5707,41,2268,2.5
50047,322,2997,0.5
96703,603,2617,4.0
84813,551,318,4.0
62847,414,1552,3.0
31538,219,150,4.0
18501,117,848,3.0
5373,37,661,3.0
34162,232,5679,2.5
13065,83,68954,4.5
29311,201,1213,4.0
9882,64,7318,3.5
68020,438,6155,4.0
12774,82,788,3.5
68157,438,31225,3.5
85590,555,2161,4.0
8051,57,110,4.0
92436,597,2088,2.0
77078,481,1614,2.0
68911,448,1646,3.0
41064,278,4002,4.0
37393,249,162478,3.5
39827,274,3826,2.0
67767,438,2393,3.0
4280,28,1206,2.5
78865,489,4356,4.0
83145,526,44555,4.0
52741,346,858,4.0
25918,179,356,5.0
7726,51,6323,4.5
89914,584,150,5.0
74688,474,6936,4.0
20639,136,170,4.0
75308,475,68358,4.0
85206,554,527,5.0
51464,332,2396,4.0
56102,371,2395,5.0
93927,599,4732,1.5
34382,232,32031,3.5
71732,462,3007,3.5
97932,606,3831,4.0
47723,308,260,2.5
80333,507,153,3.0
836,6,762,1.0
3360,21,4963,4.5
2111,18,58295,3.5
82999,525,69757,4.0
9130,62,161131,4.0
24914,177,150,4.0
91790,596,1214,4.0
77049,480,48780,4.5
13497,88,318,5.0
46961,307,1405,2.0
37074,249,80219,3.5
77902,483,95939,4.0
86160,560,1089,4.0
29360,201,2396,5.0
44419,295,2329,5.0
28721,199,1704,2.0
8973,62,59501,4.0
41697,283,1,3.0
94290,599,7982,3.5
45569,301,1270,2.5
41261,280,500,3.5
50681,328,296,5.0
46078,305,2000,4.0
72787,469,2660,3.0
43065,288,8970,3.5
21672,140,41997,3.5
90116,586,4958,4.0
9500,64,593,5.0
30929,217,267,1.0
12228,75,1376,4.0
71808,462,5617,3.5
84189,537,69481,3.5
41074,279,356,3.0
84703,546,3939,5.0
84306,540,2747,4.0
34150,232,5501,3.5
87674,564,136598,4.0
77783,483,53121,4.0
43522,292,541,3.5
33668,228,3555,4.0
95663,600,4679,3.5
19169,123,109487,4.5
49454,318,51412,3.5
100038,610,7984,4.0
59299,387,533,2.0
91542,594,586,5.0
76288,480,377,3.5
53689,354,2376,3.5
10006,66,357,5.0
50619,326,142448,4.0
73253,474,616,3.5
30251,211,70286,2.5
5486,39,1197,5.0
4854,30,1240,3.5
56453,373,587,3.0
15953,104,356,4.0
5178,33,2539,4.0
8907,62,8961,4.5
80231,504,5952,4.0
2256,18,157110,4.5
50367,325,2968,4.0
77879,483,89586,3.5
8216,57,1242,4.0
10379,68,48,4.0
1991,18,5669,3.5
33056,226,60,2.5
76441,480,1682,4.5
11659,69,4643,4.0
15045,96,150,5.0
90288,587,628,5.0
68489,445,92259,5.0
4230,28,475,4.0
60032,387,7063,4.5
17548,111,47640,4.5
75283,475,33794,4.5
23240,160,93,1.0
36818,249,33679,4.0
36323,248,10,3.5
46681,306,103372,5.0
61706,408,122904,3.5
28155,195,1635,2.0
2263,18,162606,3.5
696,6,310,3.0
598,6,86,5.0
86341,560,7265,4.0
56153,372,112,2.0
19484,125,113741,4.0
30920,217,204,3.0
44340,294,3253,4.0
66195,426,318,3.5
67884,438,4084,4.0
97218,605,2429,3.0
74508,474,5875,2.5
40050,274,6378,4.0
79283,491,88810,5.0
91093,590,6863,3.0
61333,403,2427,4.5
32613,222,485,2.5
6554,45,733,4.0
43943,293,742,2.0
85046,552,3060,3.0
91270,591,2762,4.0
57952,380,100163,3.0
22031,144,1094,4.0
98408,606,45732,3.5
19765,129,4993,4.5
75255,475,5418,4.5
74320,474,4639,2.5
35119,235,39,3.0
73699,474,2115,2.0
34667,232,62155,4.0
2388,19,543,3.0
45050,298,42725,0.5
47281,307,4720,2.5
71763,462,3679,3.5
16800,105,106918,4.0
86431,560,51255,4.0
10821,68,2890,3.0
3552,21,103335,4.0
14144,91,111,4.0
9941,64,41569,4.0
36688,249,5283,4.0
72518,469,838,3.0
81328,514,4993,2.0
38947,268,1271,3.0
5042,33,43,2.0
12486,79,1192,5.0
74548,474,6163,4.5
18092,113,3504,4.0
38973,268,1923,3.0
74887,474,8338,4.0
34388,232,32598,3.5
63652,414,4256,3.0
76596,480,3552,4.0
92780,599,374,1.5
75375,476,239,3.0
78223,484,93320,5.0
36005,246,1610,3.0
77275,483,364,4.0
36050,246,4963,4.5
24837,174,648,5.0
95557,600,3081,3.0
24797,174,292,4.0
79615,495,6373,4.0
85282,554,2746,4.0
39375,274,810,1.0
8552,58,266,3.0
96376,603,1208,5.0
53274,352,2762,4.0
8578,58,364,4.0
27355,186,1031,4.0
45725,303,6264,3.5
41067,279,1,3.0
27098,183,1970,3.0
77367,483,1240,3.5
63672,414,4329,4.0
36129,246,65261,5.0
33342,226,4015,1.0
40215,274,27773,3.5
94648,599,56145,3.0
88815,573,4239,5.0
34282,232,7451,4.0
14360,91,1644,3.5
52734,346,521,3.5
43646,292,3098,3.0
54812,362,6365,4.0
79920,500,364,3.0
80850,510,317,1.0
48026,312,247,4.0
39777,274,3424,3.5
45865,304,1380,4.0
33376,226,4776,3.0
91845,596,2485,2.5
42159,288,355,3.0
765,6,468,4.0
58375,381,6378,4.5
84253,539,527,3.5
37855,256,79695,4.0
87500,563,106100,3.5
76300,480,454,2.5
5959,42,524,3.0
8728,59,5060,4.0
70093,448,98296,1.5
39150,272,2167,3.5
43704,292,4025,3.0
5882,42,22,5.0
9207,63,1148,5.0
53832,355,3269,4.0
12112,74,6001,4.0
319,4,265,5.0
82489,524,23,2.0
86727,561,2143,3.5
32092,220,1089,3.5
61167,400,778,5.0
32421,221,2420,4.5
73302,474,920,2.0
4657,28,52042,2.5
84938,552,235,4.0
60001,387,6755,2.5
23239,160,85,5.0
48074,312,1214,4.0
22203,148,98243,4.5
100362,610,66097,4.0
56808,378,4011,3.5
64340,414,8880,4.0
28817,199,3868,3.5
7186,50,2732,4.0
58998,385,272,3.0
81381,514,46578,4.0
89257,579,595,5.0
82667,525,1022,3.0
62387,414,209,4.0
86703,561,1721,3.0
14154,91,172,4.5
33286,226,2953,3.0
38272,263,736,4.0
75493,477,661,4.0
2415,19,720,4.0
